ID,HIGH,LOW,LOAD,PREDICTION,YDELTA,msum,HOUR,DATETIME
300120,73.500000,57.000000,474.870911,470.091193,4.779717,0.010065,20,2015-07-21 20:00
390109,64.500000,45.000000,482.532776,482.760380,-0.227604,0.000472,9,2015-09-22 09:00
150206,61.500000,43.000000,552.389221,550.223820,2.165402,0.003920,6,2015-04-08 06:00
290616,94.000000,62.500000,538.870911,566.412855,-27.541944,0.051110,16,2015-07-19 16:00
40412,53.500000,45.000000,612.696289,591.373600,21.322689,0.034801,12,2015-01-23 12:00
100214,53.500000,30.000000,550.336670,567.875405,-17.538735,0.031869,14,2015-03-04 14:00
440319,61.000000,53.500000,539.504089,539.962050,-0.457960,0.000849,19,2015-10-29 19:00
290204,79.500000,58.000000,351.870911,351.030706,0.840204,0.002388,4,2015-07-15 04:00
520001,44.500000,36.000000,496.583008,517.413523,-20.830516,0.041948,1,2015-12-21 01:00
110005,57.500000,39.000000,513.336670,559.439772,-46.103102,0.089811,5,2015-03-09 05:00
480612,36.500000,31.000000,695.461182,687.492580,7.968602,0.011458,12,2015-11-29 12:00
470204,48.000000,41.000000,493.461182,505.435883,-11.974701,0.024267,4,2015-11-18 04:00
440616,56.500000,49.500000,501.461182,496.611074,4.850108,0.009672,16,2015-11-01 16:00
180501,64.500000,47.500000,354.213226,363.630439,-9.417212,0.026586,1,2015-05-02 01:00
440515,59.500000,52.500000,487.504089,462.747665,24.756424,0.050782,15,2015-10-31 15:00
530212,42.000000,28.500000,713.583069,0.000000,713.583069,1.000000,12,2015-12-30 12:00
120607,53.000000,41.500000,496.336670,509.848447,-13.511777,0.027223,7,2015-03-22 07:00
310105,79.000000,55.000000,352.870911,363.439671,-10.568761,0.029951,5,2015-07-28 05:00
110618,56.000000,44.500000,543.336670,513.849448,29.487221,0.054271,18,2015-03-15 18:00
130014,52.000000,40.000000,575.336670,571.415651,3.921019,0.006815,14,2015-03-23 14:00
40403,53.500000,45.000000,448.696197,451.216853,-2.520655,0.005618,3,2015-01-23 03:00
260411,84.000000,62.000000,531.798523,501.852810,29.945712,0.056310,11,2015-06-26 11:00
390621,61.000000,43.000000,446.532776,450.787575,-4.254799,0.009529,21,2015-09-27 21:00
360510,70.000000,48.000000,421.532776,411.550366,9.982410,0.023681,10,2015-09-05 10:00
510303,43.000000,37.500000,533.583008,519.924999,13.658009,0.025597,3,2015-12-17 03:00
20015,54.500000,49.500000,602.696289,591.996470,10.699819,0.017753,15,2015-01-05 15:00
170209,60.000000,41.000000,530.389221,569.012155,-38.622934,0.072820,9,2015-04-22 09:00
210407,67.500000,52.000000,423.213226,450.063094,-26.849868,0.063443,7,2015-05-22 07:00
70522,57.000000,48.000000,470.451294,476.327016,-5.875722,0.012490,22,2015-02-14 22:00
350114,74.500000,51.500000,503.247131,480.476545,22.770586,0.045247,14,2015-08-25 14:00
180407,64.000000,47.500000,505.213318,495.440701,9.772617,0.019344,7,2015-05-01 07:00
220119,68.500000,52.500000,461.213318,481.564272,-20.350954,0.044125,19,2015-05-26 19:00
130601,62.000000,47.500000,379.336670,361.165761,18.170909,0.047902,1,2015-03-29 01:00
20106,53.000000,43.000000,600.696289,597.611453,3.084837,0.005135,6,2015-01-06 06:00
240610,78.500000,51.500000,411.798554,419.706840,-7.908287,0.019204,10,2015-06-14 10:00
340109,81.000000,57.500000,478.247131,471.009509,7.237623,0.015134,9,2015-08-18 09:00
500101,58.500000,48.500000,433.582977,424.571802,9.011175,0.020783,1,2015-12-08 01:00
30114,46.000000,39.000000,587.696289,664.302271,-76.605982,0.130350,14,2015-01-13 14:00
450414,60.500000,47.500000,486.461182,477.019160,9.442022,0.019410,14,2015-11-06 14:00
280111,80.000000,58.000000,500.870911,501.048992,-0.178081,0.000356,11,2015-07-07 11:00
120020,55.000000,45.000000,563.336670,606.094693,-42.758024,0.075901,20,2015-03-16 20:00
430415,54.000000,44.500000,495.504089,533.467263,-37.963174,0.076615,15,2015-10-23 15:00
30205,44.000000,33.500000,621.696289,666.090536,-44.394247,0.071408,5,2015-01-14 05:00
240120,83.500000,58.000000,494.798523,502.194211,-7.395688,0.014947,20,2015-06-09 20:00
90210,51.000000,41.000000,612.451294,633.701648,-21.250354,0.034697,10,2015-02-25 10:00
30305,46.500000,31.500000,671.696289,679.526131,-7.829842,0.011657,5,2015-01-15 05:00
500313,50.500000,43.500000,632.583069,639.914207,-7.331139,0.011589,13,2015-12-10 13:00
450206,51.500000,37.000000,622.461182,647.871316,-25.410134,0.040822,6,2015-11-04 06:00
240414,70.000000,52.000000,458.798523,469.193121,-10.394598,0.022656,14,2015-06-12 14:00
370223,73.500000,56.000000,382.532776,387.454719,-4.921944,0.012867,23,2015-09-09 23:00
10521,41.500000,37.000000,637.696289,614.083326,23.612963,0.037029,21,2015-01-03 21:00
450208,51.500000,37.000000,637.461182,679.188827,-41.727645,0.065459,8,2015-11-04 08:00
260413,84.000000,62.000000,551.798523,521.949771,29.848751,0.054094,13,2015-06-26 13:00
20312,44.500000,39.500000,666.696289,688.696177,-21.999888,0.032998,12,2015-01-08 12:00
