respondent_id,plan_date,HIGH_AVG,LOW_AVG,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,hour24
139,12/13/2015,47,42.5,503.5830078,484.5830078,471.5830078,470.5830078,479.5830078,499.5830078,536.5830078,568.5830078,601.5830078,629.5830078,630.5830078,625.5830078,622.5830078,616.5830078,618.5830078,618.5830078,657.5830078,689.5830688,681.5830688,673.5830688,653.5830078,617.5830078,571.5830078,530.5830078
139,12/14/2015,45.5,37,500.5830078,481.5830078,480.5830078,495.5830078,525.5830078,591.5830078,672.5830078,713.5830688,697.5830688,674.5830078,672.5830078,652.5830078,632.5830078,620.5830078,619.5830078,627.5830078,684.5830688,731.5830688,746.5830688,740.5830688,730.5830688,689.5830078,631.5830078,585.5830078
139,12/15/2015,43,33,556.5830078,541.5830078,540.5830078,552.5830078,585.5830078,649.5830078,727.5830688,776.5830688,760.5830688,759.5830688,744.5830688,715.5830688,717.5830688,709.5830688,705.5830688,717.5830688,743.5830688,773.5830688,762.5830688,749.5830688,727.5830688,685.5830688,624.5830078,574.5830078
139,12/16/2015,43.5,37,537.5830078,515.5830078,514.5830078,506.5830078,548.5830078,598.5830078,680.5830078,720.5830688,703.5830688,689.5830078,674.5830078,670.5830078,661.5830078,654.5830078,643.5830078,663.5830078,723.5830688,752.5830688,759.5830688,756.5830688,731.5830688,698.5830688,634.5830078,583.5830078
139,12/17/2015,43,37.5,546.5830078,534.5830078,519.5830078,533.5830078,560.5830078,619.5830078,681.5830078,728.5830688,721.5830688,700.5830688,714.5830688,699.5830688,695.5830688,693.5830688,691.5830688,705.5830688,743.5830688,755.5830688,748.5830688,730.5830688,714.5830688,673.5830078,610.5830078,560.5830078
139,12/18/2015,48.5,40,518.5830078,498.5830078,489.5830078,495.5830078,510.5830078,562.5830078,635.5830078,668.5830078,668.5830078,652.5830078,664.5830078,672.5830078,660.5830078,650.5830078,645.5830078,642.5830078,692.5830688,725.5830688,718.5830688,707.5830688,680.5830688,649.5830078,606.5830078,567.5830078
139,12/19/2015,48,38,532.5830078,510.5830078,503.5830078,499.5830078,512.5830078,539.5830078,569.5830078,608.5830078,653.5830078,662.5830078,646.5830078,624.5830078,610.5830078,586.5830078,587.5830078,597.5830078,641.5830078,671.5830078,666.5830078,646.5830078,636.5830078,617.5830078,585.5830078,538.5830078
139,12/20/2015,46.5,40,516.5830078,497.5830078,481.5830078,482.5830078,486.5830078,507.5830078,539.5830078,584.5830078,619.5830078,640.5830078,629.5830078,631.5830078,625.5830078,620.5830078,618.5830078,618.5830078,670.5830078,699.5830688,692.5830688,682.5830688,663.5830078,641.5830078,583.5830078,543.5830078
139,12/21/2015,44.5,36,512.5830078,496.5830078,495.5830078,500.5830078,526.5830078,581.5830078,639.5830078,670.5830078,697.5830688,705.5830688,707.5830688,716.5830688,711.5830688,727.5830688,730.5830688,735.5830688,753.5830688,771.5830688,760.5830688,744.5830688,718.5830688,672.5830078,629.5830078,585.5830078
139,12/22/2015,46,38,545.5830078,548.5830078,536.5830078,539.5830078,570.5830078,612.5830078,671.5830078,707.5830688,720.5830688,712.5830688,696.5830688,665.5830078,661.5830078,661.5830078,651.5830078,655.5830078,708.5830688,728.5830688,728.5830688,720.5830688,710.5830688,684.5830078,639.5830078,587.5830078
139,12/23/2015,42,37,565.5830078,544.5830078,542.5830078,543.5830078,575.5830078,617.5830078,666.5830078,709.5830688,720.5830688,727.5830688,718.5830688,711.5830688,721.5830688,711.5830688,723.5830688,719.5830688,766.5830688,778.5830688,761.5830688,747.5830688,723.5830688,697.5830688,650.5830078,611.5830078
139,12/24/2015,42,36,576.5830078,557.5830078,551.5830078,542.5830078,563.5830078,607.5830078,647.5830078,685.5830688,701.5830688,704.5830688,705.5830688,689.5830688,681.5830688,663.5830078,658.5830078,647.5830078,689.5830688,695.5830688,665.5830078,647.5830078,634.5830078,626.5830078,591.5830078,566.5830078
139,12/25/2015,41.5,36.5,534.5830078,520.5830078,512.5830078,506.5830078,521.5830078,549.5830078,587.5830078,612.5830078,647.5830078,662.5830688,663.5830688,653.5830688,639.5830078,618.5830078,602.5830078,589.5830078,610.5830078,641.5830078,635.5830078,635.5830078,640.5830078,626.5830078,598.5830078,571.5830078
139,12/26/2015,39.5,32,549.5830078,531.5830078,531.5830078,536.5830078,552.5830078,585.5830078,610.5830078,644.5830078,667.5830078,703.5830688,704.5830688,707.5830688,686.5830688,674.5830078,666.5830078,668.5830078,697.5830688,719.5830688,713.5830688,695.5830688,690.5830688,659.5830078,616.5830078,583.5830078
139,12/27/2015,40,35.5,550.5830078,528.5830078,524.5830078,525.5830078,530.5830078,556.5830078,583.5830078,622.5830078,647.5830078,674.5830078,680.5830688,693.5830688,692.5830688,682.5830688,667.5830078,677.5830688,704.5830688,729.5830688,728.5830688,718.5830688,689.5830688,655.5830078,612.5830078,571.5830078
139,12/28/2015,42.5,37,543.5830078,526.5830078,526.5830078,527.5830078,552.5830078,606.5830078,663.5830078,695.5830688,703.5830688,707.5830688,712.5830688,712.5830688,704.5830688,702.5830078,693.5830078,697.5830688,726.5830688,752.5830688,745.5830688,730.5830688,708.5830688,665.5830078,616.5830078,573.5830078
139,12/29/2015,43,37,543.5830078,524.5830078,517.5830078,533.5830078,551.5830078,604.5830078,655.5830078,695.5830078,706.5830078,708.5830688,714.5830688,697.5830078,687.5830078,664.5830078,649.5830078,665.5830078,705.5830688,760.5830688,766.5830688,754.5830688,743.5830688,704.5830688,658.5830078,612.5830078
139,12/30/2015,42,28.5,592.5830078,579.5830078,584.5830078,603.5830078,629.5830078,692.5830078,748.5830688,788.5830688,795.5830688,790.5830688,766.5830688,741.5830688,713.5830688,695.5830078,679.5830078,686.5830078,732.5830688,787.5830688,788.5830688,783.5830688,775.5830688,748.5830688,699.5830688,654.5830078
139,12/31/2015,41,25.5,635.5830078,625.5830078,632.5830078,640.5830078,672.5830078,720.5830688,777.5830688,816.5830688,821.5830688,817.5830688,792.5830688,760.5830688,726.5830688,706.5830688,686.5830688,678.5830078,726.5830688,781.5830688,779.5830688,757.5830688,743.5830688,707.5830688,675.5830078,672.5830078
139,1/1/2016,40.5,24,644.5892944,639.5892944,642.5892944,652.5892944,658.5892944,687.5892944,721.5892944,749.5892944,757.5892944,763.5892944,756.5892944,734.5892944,706.5892944,676.5892944,655.5892944,658.5892944,687.5892944,747.5892944,753.5892944,749.5892944,739.5892944,728.5892944,680.5892944,657.5892944
139,1/2/2016,36,26,632.5892944,628.5892944,625.5892944,626.5892944,642.5892944,670.5892944,706.5892944,740.5892944,765.5892944,780.5892944,774.5892944,752.5892944,713.5892944,694.5892944,669.5892944,669.5892944,711.5892944,768.5892944,771.5892944,768.5892944,770.5892944,735.5892944,693.5892944,662.5892944
139,1/3/2016,37,23.5,640.5892944,633.5892944,634.5892944,629.5892944,656.5892944,673.5892944,722.5892944,755.5892944,783.5892944,811.5892944,815.5892944,809.5892944,799.5892944,791.5892944,768.5892944,765.5892944,796.5892944,822.5892944,811.5892944,789.5892944,765.5892944,724.5892944,664.5892944,610.5892944
139,1/4/2016,37.5,33,586.5892944,570.5892944,564.5892944,574.5892944,609.5892944,663.5892944,719.5892944,767.5892944,783.5892944,780.5892944,762.5892944,758.5892944,754.5892944,739.5892944,746.5892944,742.5892944,773.5892944,802.5892944,793.5892944,777.5892944,752.5892944,697.5892944,645.5892944,586.5892944
139,1/5/2016,42,37,556.5892944,543.5892944,538.5892944,544.5892944,582.5892944,642.5892944,721.5892944,756.5892944,755.5892944,733.5892944,730.5892944,714.5892944,715.5892944,718.5892944,715.5892944,720.5892944,736.5892944,773.5892944,769.5892944,748.5892944,721.5892944,681.5892944,619.5892944,575.5892944
139,1/6/2016,48.5,33.5,551.5892944,536.5892944,535.5892944,544.5892944,575.5892944,644.5892944,717.5892944,770.5892944,757.5892944,738.5892944,719.5892944,697.5892944,669.5892944,647.5892944,627.5892944,636.5892944,678.5892944,727.5892944,739.5892944,735.5892944,713.5892944,678.5892944,619.5892944,583.5892944
139,1/7/2016,44,37,545.5892944,526.5892944,529.5892944,531.5892944,567.5892944,619.5892944,686.5892944,736.5892944,724.5892944,710.5892944,700.5892944,692.5892944,678.5892944,675.5892944,667.5892944,683.5892944,704.5892944,737.5892944,734.5892944,717.5892944,705.5892944,656.5892944,610.5892944,565.5892944
139,1/8/2016,43.5,34.5,534.5892944,524.5892944,524.5892944,540.5892944,566.5892944,640.5892944,710.5892944,755.5892944,750.5892944,730.5892944,717.5892944,709.5892944,695.5892944,670.5892944,659.5892944,665.5892944,698.5892944,742.5892944,734.5892944,729.5892944,713.5892944,676.5892944,641.5892944,601.5892944
139,1/9/2016,44,30.5,575.5892944,567.5892944,567.5892944,567.5892944,584.5892944,620.5892944,654.5892944,693.5892944,707.5892944,736.5892944,723.5892944,693.5892944,659.5892944,652.5892944,635.5892944,638.5892944,663.5892944,694.5892944,680.5892944,673.5892944,654.5892944,625.5892944,593.5892944,552.5892944
139,1/10/2016,48,34,522.5892944,508.5892944,500.5892944,490.5892944,513.5892944,531.5892944,580.5892944,623.5892944,660.5892944,677.5892944,652.5892944,620.5892944,596.5892944,567.5892944,569.5892944,563.5892944,602.5892944,663.5892944,681.5892944,694.5892944,680.5892944,644.5892944,604.5892944,568.5892944
139,1/11/2016,44.5,30,553.5892944,538.5892944,553.5892944,563.5892944,615.5892944,674.5892944,750.5892944,782.5892944,779.5892944,767.5892944,762.5892944,750.5892944,738.5892944,724.5892944,698.5892944,700.5892944,727.5892944,760.5892944,748.5892944,733.5892944,705.5892944,660.5892944,608.5892944,560.5892944
139,1/12/2016,49,40,532.5892944,512.5892944,509.5892944,511.5892944,552.5892944,594.5892944,671.5892944,713.5892944,692.5892944,682.5892944,676.5892944,672.5892944,666.5892944,662.5892944,655.5892944,663.5892944,697.5892944,715.5892944,711.5892944,694.5892944,664.5892944,616.5892944,562.5892944,513.5892944
139,1/13/2016,54.5,42,476.5892944,461.5892944,452.5892944,452.5892944,481.5892944,537.5892944,604.5892944,637.5892944,653.5892944,635.5892944,641.5892944,646.5892944,645.5892944,647.5892944,643.5892944,646.5892944,677.5892944,709.5892944,719.5892944,706.5892944,688.5892944,651.5892944,583.5892944,550.5892944
139,1/14/2016,46,34.5,517.5892944,508.5892944,507.5892944,527.5892944,556.5892944,625.5892944,713.5892944,758.5892944,743.5892944,712.5892944,686.5892944,665.5892944,648.5892944,629.5892944,622.5892944,631.5892944,672.5892944,723.5892944,722.5892944,719.5892944,706.5892944,668.5892944,621.5892944,578.5892944
139,1/15/2016,46.5,34,550.5892944,541.5892944,536.5892944,541.5892944,569.5892944,622.5892944,694.5892944,725.5892944,716.5892944,711.5892944,695.5892944,690.5892944,659.5892944,648.5892944,634.5892944,640.5892944,659.5892944,689.5892944,678.5892944,668.5892944,640.5892944,604.5892944,569.5892944,526.5892944
139,1/16/2016,53,42,497.5892944,484.5892944,472.5892944,469.5892944,489.5892944,498.5892944,553.5892944,569.5892944,593.5892944,617.5892944,610.5892944,598.5892944,586.5892944,574.5892944,559.5892944,559.5892944,584.5892944,627.5892944,615.5892944,600.5892944,587.5892944,566.5892944,537.5892944,507.5892944
139,1/17/2016,50,42.5,484.5892944,470.5892944,461.5892944,454.5892944,464.5892944,485.5892944,513.5892944,556.5892944,586.5892944,610.5892944,605.5892944,597.5892944,575.5892944,581.5892944,578.5892944,566.5892944,574.5892944,630.5892944,624.5892944,612.5892944,594.5892944,564.5892944,533.5892944,497.5892944
139,1/18/2016,52.5,43,470.5892944,459.5892944,453.5892944,459.5892944,482.5892944,524.5892944,577.5892944,615.5892944,632.5892944,635.5892944,639.5892944,627.5892944,609.5892944,609.5892944,601.5892944,619.5892944,634.5892944,676.5892944,670.5892944,664.5892944,644.5892944,593.5892944,555.5892944,504.5892944
139,1/19/2016,47,40.5,476.5892944,466.5892944,469.5892944,483.5892944,514.5892944,576.5892944,661.5892944,710.5892944,703.5892944,681.5892944,681.5892944,666.5892944,678.5892944,678.5892944,665.5892944,672.5892944,707.5892944,735.5892944,726.5892944,717.5892944,681.5892944,630.5892944,581.5892944,531.5892944
139,1/20/2016,50.5,41,503.5892944,485.5892944,484.5892944,492.5892944,523.5892944,584.5892944,646.5892944,691.5892944,673.5892944,651.5892944,641.5892944,617.5892944,615.5892944,609.5892944,605.5892944,616.5892944,655.5892944,686.5892944,695.5892944,682.5892944,663.5892944,626.5892944,567.5892944,524.5892944
139,1/21/2016,50.5,43,496.5892944,480.5892944,471.5892944,480.5892944,504.5892944,561.5892944,633.5892944,662.5892944,650.5892944,646.5892944,629.5892944,636.5892944,625.5892944,609.5892944,614.5892944,620.5892944,641.5892944,669.5892944,659.5892944,654.5892944,618.5892944,589.5892944,537.5892944,491.5892944
139,1/22/2016,56,44,457.5892944,447.5892944,436.5892944,434.5892944,459.5892944,518.5892944,581.5892944,618.5892944,611.5892944,601.5892944,583.5892944,571.5892944,557.5892944,552.5892944,545.5892944,562.5892944,574.5892944,620.5892944,626.5892944,620.5892944,601.5892944,573.5892944,539.5892944,508.5892944
139,1/23/2016,46.5,43.5,481.5892944,464.5892944,452.5892944,453.5892944,459.5892944,483.5892944,519.5892944,560.5892944,587.5892944,614.5892944,635.5892944,622.5892944,615.5892944,602.5892944,602.5892944,593.5892944,609.5892944,637.5892944,630.5892944,617.5892944,596.5892944,569.5892944,531.5892944,506.5892944
139,1/24/2016,50,39,481.5892944,459.5892944,459.5892944,464.5892944,472.5892944,499.5892944,540.5892944,570.5892944,599.5892944,614.5892944,596.5892944,585.5892944,568.5892944,552.5892944,543.5892944,533.5892944,569.5892944,637.5892944,646.5892944,645.5892944,625.5892944,584.5892944,548.5892944,510.5892944
139,1/25/2016,51.5,37.5,487.5892944,491.5892944,483.5892944,503.5892944,537.5892944,601.5892944,674.5892944,715.5892944,708.5892944,688.5892944,667.5892944,642.5892944,621.5892944,601.5892944,592.5892944,588.5892944,606.5892944,666.5892944,683.5892944,669.5892944,651.5892944,604.5892944,556.5892944,505.5892944
139,1/26/2016,54,41,474.5892944,457.5892944,457.5892944,457.5892944,481.5892944,536.5892944,615.5892944,640.5892944,634.5892944,622.5892944,628.5892944,612.5892944,601.5892944,595.5892944,577.5892944,575.5892944,608.5892944,637.5892944,636.5892944,619.5892944,600.5892944,554.5892944,508.5892944,464.5892944
139,1/27/2016,56,50,441.5892944,421.5892944,422.5892944,429.5892944,443.5892944,498.5892944,573.5892944,610.5892944,598.5892944,591.5892944,579.5892944,575.5892944,562.5892944,553.5892944,565.5892944,565.5892944,589.5892944,625.5892944,625.5892944,606.5892944,591.5892944,556.5892944,500.5892944,463.5892944
139,1/28/2016,55.5,47,423.5892944,423.5892944,403.5892944,406.5892944,431.5892944,490.5892944,550.5892944,584.5892944,584.5892944,584.5892944,582.5892944,579.5892944,556.5892944,555.5892944,554.5892944,543.5892944,569.5892944,626.5892944,648.5892944,641.5892944,632.5892944,597.5892944,545.5892944,504.5892944
139,1/29/2016,53,42,479.5892944,462.5892944,456.5892944,464.5892944,485.5892944,545.5892944,610.5892944,646.5892944,646.5892944,641.5892944,647.5892944,632.5892944,619.5892944,606.5892944,598.5892944,601.5892944,628.5892944,670.5892944,675.5892944,661.5892944,643.5892944,618.5892944,582.5892944,538.5892944
139,1/30/2016,46.5,38,517.5892944,499.5892944,497.5892944,496.5892944,510.5892944,541.5892944,584.5892944,616.5892944,640.5892944,659.5892944,633.5892944,614.5892944,604.5892944,584.5892944,574.5892944,569.5892944,605.5892944,644.5892944,659.5892944,652.5892944,644.5892944,628.5892944,587.5892944,556.5892944
139,1/31/2016,46,38,536.5892944,524.5892944,510.5892944,510.5892944,524.5892944,550.5892944,574.5892944,603.5892944,634.5892944,646.5892944,644.5892944,630.5892944,617.5892944,616.5892944,602.5892944,606.5892944,631.5892944,675.5892944,690.5892944,678.5892944,654.5892944,619.5892944,568.5892944,521.5892944
139,2/1/2016,47.5,37.5,494.5053711,488.5053711,485.5053711,496.5053711,527.5053711,597.5053711,681.5053711,718.5054321,702.5054321,693.5054321,682.5053711,673.5053711,658.5053711,634.5053711,633.5053711,617.5053711,649.5053711,710.5054321,716.5054321,713.5054321,689.5053711,647.5053711,602.5053711,554.5053711
139,2/2/2016,46.5,33,533.5053711,532.5053711,523.5053711,543.5053711,565.5053711,639.5053711,717.5054321,765.5054321,744.5054321,708.5054321,676.5053711,647.5053711,622.5053711,611.5053711,594.5053711,609.5053711,634.5053711,684.5053711,706.5054321,693.5054321,685.5053711,641.5053711,586.5053711,540.5053711
139,2/3/2016,46,40.5,514.5053711,503.5053711,490.5053711,504.5053711,533.5053711,593.5053711,666.5053711,709.5054321,692.5054321,672.5053711,664.5053711,657.5053711,656.5053711,653.5053711,654.5053711,661.5053711,687.5053711,715.5054321,721.5054321,707.5054321,685.5053711,641.5053711,584.5053711,530.5053711
139,2/4/2016,49,43,508.5053711,494.5053711,497.5053711,496.5053711,530.5053711,583.5053711,655.5053711,698.5054321,688.5054321,684.5053711,672.5053711,666.5053711,651.5053711,639.5053711,631.5053711,630.5053711,647.5053711,682.5054321,693.5054321,676.5053711,657.5053711,619.5053711,570.5053711,520.5053711
139,2/5/2016,56,39,491.5053711,476.5053711,473.5054321,486.5053711,520.5053711,581.5053711,660.5053711,697.5054321,681.5054321,679.5053711,663.5053711,656.5053711,639.5053711,636.5053711,619.5053711,617.5053711,628.5053711,674.5053711,660.5053711,652.5053711,630.5053711,605.5053711,566.5053711,522.5053711
139,2/6/2016,48.5,40,501.5053711,485.5053711,485.5053711,483.5053711,494.5053711,520.5053711,549.5053711,588.5053711,607.5053711,631.5053711,632.5053711,620.5053711,609.5053711,596.5053711,576.5053711,573.5053711,580.5053711,619.5053711,634.5053711,635.5053711,621.5053711,607.5053711,580.5053711,550.5053711
139,2/7/2016,50,34.5,522.5053711,510.5053711,507.5053711,516.5053711,525.5053711,551.5053711,585.5053711,620.5053711,643.5053711,656.5053711,632.5053711,607.5053711,576.5053711,562.5053711,541.5053711,527.5053711,513.5053711,567.5053711,595.5053711,597.5053711,616.5053711,592.5053711,544.5053711,506.5053711
139,2/8/2016,56,37.5,485.5053711,471.5053711,476.5053711,488.5053711,527.5053711,599.5053711,678.5053711,721.5054321,707.5054321,662.5053711,637.5053711,600.5053711,579.5053711,567.5053711,547.5053711,544.5053711,555.5053711,596.5053711,636.5053711,632.5053711,624.5053711,583.5053711,539.5053711,501.5053711
139,2/9/2016,58.5,39,470.5053711,468.5054321,475.5053711,480.5053711,522.5053711,585.5053711,653.5053711,692.5053711,675.5053711,666.5053711,638.5053711,603.5053711,575.5053711,555.5053711,540.5053711,529.5053711,549.5053711,586.5053711,618.5053711,615.5053711,597.5053711,561.5053711,519.5053711,481.5053711
139,2/10/2016,54.5,43.5,458.5054321,445.5054626,443.5054626,456.5054321,477.5053711,539.5053711,618.5053711,648.5053711,634.5053711,633.5053711,636.5053711,623.5053711,613.5053711,595.5053711,577.5053711,581.5053711,580.5053711,623.5053711,636.5053711,626.5053711,608.5053711,579.5053711,528.5053711,491.5053711
139,2/11/2016,55,43.5,454.5054321,447.5054626,442.5054626,446.5054626,476.5053711,531.5053711,597.5053711,624.5053711,621.5053711,606.5053711,602.5053711,589.5053711,581.5053711,588.5053711,566.5053711,585.5053711,600.5053711,623.5053711,636.5053711,619.5053711,603.5053711,559.5053711,518.5053711,475.5053711
139,2/12/2016,57,48,452.5054626,431.5054626,418.5054626,426.5054626,443.5054626,481.5053711,559.5053711,584.5053711,569.5053711,583.5053711,579.5053711,569.5053711,554.5053711,545.5053711,531.5053711,527.5053711,540.5053711,566.5054321,599.5053711,587.5053711,578.5053711,549.5053711,519.5053711,496.5053711
139,2/13/2016,49.5,44,466.5053711,452.5054626,444.5054626,454.5054321,455.5054321,481.5053711,522.5053711,546.5054321,582.5053711,602.5053711,608.5053711,595.5053711,585.5053711,583.5053711,581.5053711,584.5053711,598.5053711,623.5053711,630.5053711,610.5053711,595.5053711,562.5053711,532.5053711,495.5053711
139,2/14/2016,53,45.5,466.5053711,451.5054626,441.5054626,433.5054626,436.5054626,452.5054626,479.5053711,513.5053711,534.5053711,557.5053711,568.5053711,560.5053711,562.5053711,548.5053711,541.5053711,539.5053711,549.5053711,578.5053711,584.5053711,570.5053711,546.5053711,523.5053711,492.5053711,462.5053711
139,2/15/2016,55.5,50,431.5054626,415.5054626,415.5054626,417.5054626,432.5054626,471.5054321,509.5054321,536.5053711,561.5053711,581.5053711,594.5053711,585.5053711,588.5053711,576.5053711,568.5053711,574.5053711,576.5053711,605.5053711,625.5053711,612.5053711,590.5053711,560.5053711,511.5053711,473.5053711
139,2/16/2016,55,48.5,444.5054626,428.5054626,424.5054626,426.5054626,452.5054626,504.5053711,568.5053711,599.5053711,591.5053711,586.5053711,578.5053711,575.5053711,566.5053711,554.5053711,543.5053711,540.5053711,555.5053711,593.5053711,615.5053711,611.5053711,587.5053711,553.5053711,501.5053711,468.5053711
139,2/17/2016,54.5,46,441.5054626,424.5054626,419.5054626,423.5054626,449.5054626,508.5053711,569.5053711,605.5053711,601.5053711,573.5053711,557.5053711,552.5053711,545.5053711,554.5053711,551.5053711,547.5053711,559.5053711,589.5053711,626.5053711,613.5053711,597.5053711,572.5053711,517.5053711,477.5053711
139,2/18/2016,51.5,44,438.5054626,430.5054626,426.5054626,432.5054626,462.5053711,519.5053711,583.5053711,615.5053711,603.5053711,585.5053711,588.5053711,583.5053711,587.5053711,575.5053711,564.5053711,563.5053711,588.5053711,616.5053711,656.5053711,650.5053711,629.5053711,596.5053711,547.5053711,499.5053711
139,2/19/2016,51,41.5,471.5053711,453.5054626,449.5054626,455.5054626,474.5053711,534.5053711,598.5053711,629.5053711,630.5053711,628.5053711,624.5053711,615.5053711,618.5053711,620.5053711,621.5053711,618.5053711,638.5053711,664.5053711,678.5053711,675.5053711,650.5053711,626.5053711,582.5053711,541.5053711
139,2/20/2016,51,38.5,515.5053711,498.5053711,491.5053711,495.5053711,506.5053711,532.5053711,579.5053711,597.5053711,612.5053711,612.5053711,585.5053711,568.5053711,541.5053711,523.5053711,511.5053711,496.5053711,516.5053711,558.5053711,593.5053711,596.5053711,588.5053711,566.5053711,544.5053711,517.5053711
139,2/21/2016,51.5,34,504.5053711,493.5053711,492.5053711,499.5053711,520.5053711,535.5053711,585.5053711,602.5053711,645.5053711,656.5053711,658.5053711,660.5053711,641.5053711,607.5053711,591.5053711,579.5053711,574.5053711,614.5053711,647.5053711,644.5053711,633.5053711,590.5053711,553.5053711,506.5053711
139,2/22/2016,50,40.5,484.5053711,471.5053711,462.5053711,480.5053711,509.5053711,580.5053711,642.5053711,676.5053711,663.5053711,640.5053711,618.5053711,607.5053711,592.5053711,573.5053711,565.5053711,546.5053711,560.5053711,598.5053711,660.5053711,661.5053711,657.5053711,622.5053711,578.5053711,531.5053711
139,2/23/2016,55.5,34.5,515.5053711,509.5053711,515.5053711,528.5053711,571.5053711,635.5053711,728.5054321,750.5054321,722.5054321,669.5053711,637.5053711,606.5054321,576.5054321,563.5054321,544.5054321,539.5054321,557.5054321,595.5053711,645.5053711,640.5053711,616.5053711,584.5053711,530.5053711,487.5053711
139,2/24/2016,57,36.5,463.5054321,457.5054932,460.5054932,475.5054321,501.5054321,566.5054321,638.5053711,666.5053711,652.5053711,620.5054321,599.5054321,570.5054321,561.5054321,538.5054321,535.5054321,535.5054321,540.5054321,566.5054321,620.5053711,610.5053711,597.5053711,565.5054321,515.5054321,479.5054321
139,2/25/2016,59,38.5,454.5054932,447.5055237,449.5055237,462.5054321,507.5053711,564.5054321,649.5053711,669.5053711,658.5053711,610.5053711,582.5053711,562.5053711,539.5054321,530.5054321,511.5054321,507.5054321,510.5054321,537.5054321,592.5053711,597.5053711,595.5053711,558.5054321,508.5054321,473.5054321
139,2/26/2016,56.5,41.5,451.5054932,437.5055237,441.5055237,453.5054932,478.5054321,534.5054321,612.5053711,630.5053711,616.5053711,590.5054321,570.5054321,552.5054321,542.5054321,530.5054321,538.5054321,544.5054321,565.5054321,587.5053711,602.5053711,592.5053711,564.5054321,533.5054321,495.5054321,455.5054932
139,2/27/2016,56.5,45.5,435.5055237,414.5055237,411.5055237,405.5055237,414.5055237,429.5055237,473.5054321,500.5054321,529.5054321,547.5054321,542.5054321,524.5054321,506.5054321,491.5054321,491.5054321,478.5054321,480.5054321,501.5053711,552.5054321,550.5054321,542.5053711,529.5053711,496.5053711,472.5053711
139,2/28/2016,50.5,41,440.5055237,433.5055237,423.5055237,413.5055237,418.5055237,441.5055237,464.5054321,500.5054321,529.5054321,557.5054321,566.5054321,563.5054321,560.5054321,550.5054321,551.5054321,569.5054321,573.5054321,607.5054321,631.5054321,642.5053711,614.5053711,592.5054321,534.5054321,490.5054321
139,2/29/2016,51.5,42,468.5054321,449.5055237,449.5055237,452.5054932,489.5054321,560.5054321,630.5053711,652.5053711,646.5053711,610.5053711,577.5053711,569.5054321,559.5054321,546.5054321,543.5053711,555.5053711,564.5053711,601.5053711,638.5053711,640.5053711,613.5053711,575.5054321,518.5054321,477.5054321
139,3/1/2016,58.5,43.5,449.240448,433.240448,442.240448,437.240448,470.2403564,531.2403564,591.2403564,625.2403564,611.2403564,599.2403564,602.2403564,599.2403564,581.2403564,575.2403564,578.2403564,584.2403564,604.2403564,636.2403564,680.2403564,678.2403564,660.2403564,625.2403564,562.2403564,514.2403564
139,3/2/2016,51.5,43.5,487.2403564,464.2403564,459.2404175,464.2403564,492.2403564,546.2403564,620.2403564,635.2403564,633.2403564,615.2403564,602.2403564,590.2403564,584.2403564,586.2403564,577.2403564,580.2403564,588.2403564,641.2403564,655.2403564,645.2403564,624.2403564,583.2403564,527.2403564,481.2403564
139,3/3/2016,59.5,47.5,451.240448,434.240448,428.240448,432.240448,462.2403564,522.2403564,593.2403564,609.2403564,600.2403564,594.2403564,586.2403564,561.2403564,547.2403564,534.2403564,529.2403564,519.2403564,526.2403564,543.2403564,592.2403564,609.2403564,586.2403564,568.2403564,509.2403564,475.2403564
139,3/4/2016,54,40,452.2404785,445.240448,447.240448,458.2403564,492.2403564,550.2403564,623.2403564,653.2403564,650.2403564,625.2403564,611.2403564,594.2403564,591.2403564,585.2403564,576.2403564,594.2403564,602.2403564,613.2403564,625.2403564,623.2403564,600.2403564,566.2403564,524.2403564,490.2403564
139,3/5/2016,60,46.5,456.2403564,438.240448,433.240448,421.240448,430.240448,443.240448,474.2403564,498.2403564,520.2403564,523.2403564,506.2403564,492.2403564,475.2403564,460.2403564,450.2404785,443.240448,455.2404175,482.2403564,508.2403564,507.2403564,492.2403564,468.2403564,439.240448,416.240448
139,3/6/2016,58.5,43,383.240448,379.240448,367.240448,375.240448,373.240448,398.240448,427.240448,458.2403564,491.2403564,511.2403564,512.2403564,509.2403564,526.2403564,506.2403564,493.2403564,491.2403564,518.2403564,549.2403564,580.2403564,585.2403564,588.2403564,542.2403564,500.2403564,460.2403564
139,3/7/2016,50.5,41.5,432.240448,416.240448,416.240448,424.240448,462.2403564,536.2403564,604.2403564,636.2403564,630.2403564,626.2403564,607.2403564,577.2403564,580.2403564,571.2403564,565.2403564,561.2403564,576.2403564,597.2403564,648.2403564,652.2403564,643.2403564,594.2403564,558.2403564,507.2403564
139,3/8/2016,51,38.5,493.2403564,478.2403564,476.2403564,490.2403564,522.2403564,585.2403564,655.2403564,676.2403564,666.2403564,651.2403564,634.2403564,618.2403564,591.2403564,574.2403564,565.2403564,569.2403564,580.2403564,611.2403564,651.2403564,656.2403564,637.2403564,596.2403564,542.2403564,506.2403564
